#RESOURCE=yCat_35210055
#Name: J/A+A/521/A55
#Title: The mass function of nearby black holes (Caramete+, 2010)
#Coosys G: galactic     
#Table J_A_A_521_A55_bh:
#Name: J/A+A/521/A55/bh
#Title: Catalog of the massive black hole used to construct the mass function
#---Details of Columns:
#    z             (F8.5)  [0/0.025] Redshift [ucd=src.redshift]
#    Mbh (MMsun)   (F8.3)  Black hole mass [ucd=phys.mass]
#    e_Mbh (MMsun) (F8.3)  Error on black hole mass [ucd=stat.error]
#-------- -------- --------
#         Mbh      e_Mbh   
#z        (MMsun)  (MMsun) 
#-------- -------- --------
 0.01649  117.350   58.675
 0.01640  281.689  140.844
 0.01208  103.960   51.980
 0.01641  457.737  228.869
 0.01647  178.660   89.330
 0.01627  191.098   95.549
 0.01040  562.864  281.432
 0.01170   44.929   22.465
 0.02031  161.306   80.653
 0.01202   43.436   21.718
 0.01552  117.112   58.556
 0.01036  212.866  106.433
 0.01179   73.246   36.623
 0.01889  154.166   77.083
 0.00876  232.487  116.244
 0.00873  121.288   60.644
 0.01061   64.117   32.058
 0.00699   24.443   12.222
 0.01003   38.287   19.143
 0.01640  317.343  158.671
 0.01163  316.098  158.049
 0.01155  235.506  117.753
 0.01085   46.039   23.020
 0.00411   82.999   41.499
 0.01102   48.842   24.421
 0.01035  119.016   59.508
 0.01620  173.105   86.553
 0.01200   49.085   24.543
 0.00980  160.981   80.490
 0.01277  170.334   85.167
 0.01031  264.670  132.335
 0.01035  371.210  185.605
 0.00989   36.558   18.279
 0.01114   72.678   36.339
 0.01101  123.255   61.627
 0.01971  274.638  137.319
 0.01184  506.692  253.346
 0.00973   88.447   44.223
 0.00986  101.066   50.533
 0.01524   70.858   35.429
 0.00477    6.722    3.361
 0.01086  174.617   87.309
 0.01012  203.935  101.967
 0.00994  396.424  198.212
 0.00973  122.140   61.070
 0.01068  179.726   89.863
 0.01100  138.043   69.022
 0.01080   36.806   18.403
 0.01094   43.602   21.801
 0.01010  127.812   63.906
 0.01080  320.269  160.135
 0.00813  207.904  103.952
 0.01049  112.985   56.493
 0.00900  197.953   98.976
 0.01538  207.170  103.585
 0.01143  150.368   75.184
 0.00872   63.171   31.586
 0.02145  448.666  224.333
 0.00973  124.550   62.275
 0.01540   98.765   49.383
 0.01417  205.176  102.588
 0.01077   58.439   29.219
 0.01300  283.796  141.898
 0.01141  646.136  323.068
 0.02492  191.416   95.708
 0.01684   86.363   43.182
 0.01232   72.872   36.436
 0.00370   88.688   44.344
 0.00827   25.387   12.693
 0.01059   78.643   39.322
 0.01009   89.477   44.739
 0.01251   92.690   46.345
 0.01095  230.003  115.001
 0.00485  137.597   68.798
 0.01054  132.007   66.004
 0.00427   93.633   46.817
 0.00843   56.368   28.184
 0.00461   19.915    9.958
 0.00861   64.372   32.186
 0.00770  148.702   74.351
 0.01456  192.004   96.002
 0.00182  118.371   59.185
 0.00927  108.236   54.118
 0.01527  105.413   52.706
 0.01480  370.214  185.107
 0.02478  443.538  221.769
 0.01292  386.584  193.292
 0.00156    7.554    3.777
 0.01998  181.448   90.724
 0.01111   38.713   19.357
 0.00939  706.420  353.210
 0.01284  130.091   65.045
 0.01670  147.870   73.935
 0.01001  100.428   50.214
 0.00491   64.399   32.200
 0.00190    4.249    2.125
 0.00689  283.000  141.500
 0.02062  187.416   93.708
 0.00992  116.724   58.362
 0.00730   95.637   47.819
 0.00775   52.081   26.040
 0.00656   16.288    8.144
 0.00977   62.745   31.372
 0.01065   99.122   49.561
 0.01228  160.571   80.286
 0.00914   27.605   13.803
 0.01800  157.737   78.868
 0.00723  476.765  238.383
 0.01247   63.019   31.509
 0.00846   54.716   27.358
 0.01335  340.479  170.239
 0.00581  177.994   88.997
 0.00947  113.786   56.893
 0.01194  176.587   88.294
 0.00910   45.529   22.765
 0.00727   48.201   24.100
 0.01120  202.256  101.128
 0.00629   92.734   46.367
 0.01269  112.507   56.253
 0.01524  146.685   73.343
 0.01035  138.362   69.181
 0.00623  343.323  171.662
 0.01294  385.469  192.734
 0.00741   54.558   27.279
 0.00902  306.409  153.204
 0.00952   81.458   40.729
 0.02146  692.733  346.367
 0.00459   31.767   15.884
 0.00145   37.973   18.987
 0.02111  490.874  245.437
 0.00915   84.123   42.061
 0.01326  302.974  151.487
 0.01597  131.963   65.981
 0.00846   47.810   23.905
 0.01395   70.847   35.424
 0.00663  192.906   96.453
 0.00478   13.041    6.520
 0.00840   36.287   18.144
 0.01200   73.520   36.760
 0.01369  354.801  177.400
 0.01001  659.785  329.893
 0.00574  318.979  159.490
 0.01299  106.546   53.273
 0.00861   46.227   23.113
 0.00607  177.451   88.726
 0.02459  290.803  145.401
 0.00809  165.035   82.518
 0.01385   82.809   41.404
 0.01514  146.164   73.082
 0.01441  293.289  146.645
 0.01238  296.676  148.338
 0.01441  133.936   66.968
 0.01034  144.736   72.368
 0.01241   30.752   15.376
 0.01050  113.265   56.633
 0.01660  154.617   77.308
 0.01462  150.689   75.345
 0.01866  118.035   59.018
 0.02354  235.614  117.807
 0.01332   98.399   49.200
 0.01406   59.725   29.863
 0.01594  189.330   94.665
 0.01673  130.883   65.442
 0.02356  415.574  207.787
 0.01434  243.819  121.910
 0.01257   66.989   33.495
 0.00867  216.933  108.466
 0.01294  110.202   55.101
 0.00775   56.843   28.422
 0.01210   44.722   22.361
 0.01458  257.231  128.616
 0.01884  604.456  302.228
 0.01543   89.114   44.557
 0.00586  117.417   58.709
 0.02272  298.515  149.257
 0.01399  355.803  177.901
 0.01981  229.156  114.578
 0.00998   57.516   28.758
 0.01762  129.314   64.657
 0.02268  225.798  112.899
 0.00940  294.085  147.043
 0.01346  209.225  104.612
 0.01265  537.898  268.949
 0.00917  243.675  121.837
 0.01188   66.955   33.478
 0.02467  191.258   95.629
 0.02418  243.001  121.500
 0.01302  152.948   76.474
 0.01287   70.938   35.469
 0.02318  243.656  121.828
 0.01235   70.057   35.028
 0.02343  198.105   99.052
 0.00543   61.380   30.690
 0.01569  161.903   80.951
 0.02357  225.714  112.857
 0.01438   62.679   31.340
 0.01425   79.287   39.643
 0.02385  183.854   91.927
 0.00934  108.370   54.185
 0.01481   78.412   39.206
 0.02325  287.208  143.604
 0.01302  142.805   71.402
 0.01305  158.980   79.490
 0.01323   97.330   48.665
 0.01453  102.404   51.202
 0.02450  414.440  207.220
 0.01608  122.511   61.256
 0.00565   21.325   10.663
 0.01837  110.245   55.122
 0.01589  105.566   52.783
 0.02197  284.845  142.422
 0.01823  100.070   50.035
 0.01806  103.808   51.904
 0.01770  273.614  136.807
 0.01447  585.740  292.870
 0.01887  250.190  125.095
 0.02470  291.794  145.897
 0.01401   86.829   43.414
 0.01087   51.325   25.662
 0.01250  193.711   96.856
 0.01807  168.134   84.067
 0.00921  159.195   79.598
 0.00670   14.271    7.136
 0.00983  131.571   65.785
 0.01522  239.593  119.796
 0.00818  291.600  145.800
 0.01519  332.301  166.150
 0.00483   12.488    6.244
 0.02432  345.235  172.617
 0.00851   52.004   26.002
 0.01312  119.854   59.927
 0.01329  158.042   79.021
 0.01067  116.103   58.051
 0.01901  118.111   59.055
 0.00136  157.687   78.843
 0.01078  153.315   76.657
 0.01266  104.469   52.234
 0.01214   77.443   38.722
 0.01933  140.642   70.321
 0.02412  231.225  115.612
 0.02139  194.021   97.011
 0.01308   61.320   30.660
 0.01505   88.553   44.276
 0.00940   55.061   27.530
 0.00472  138.619   69.310
 0.02357  259.633  129.816
 0.01074  131.690   65.845
 0.01107   48.128   24.064
 0.02160  204.407  102.204
 0.00825  124.473   62.236
 0.00794  288.435  144.217
 0.01947  117.450   58.725
 0.01469   73.860   36.930
 0.02234  187.204   93.602
 0.01894  126.984   63.492
 0.01323  136.472   68.236
 0.01315   88.100   44.050
 0.02025  321.817  160.909
 0.01490  477.293  238.647
 0.01460  243.788  121.894
 0.01380   78.947   39.473
 0.02270  344.668  172.334
 0.01719  148.933   74.467
 0.01518  174.968   87.484
 0.01425   81.804   40.902
 0.01605  219.377  109.689
 0.01690  178.574   89.287
 0.01488  677.358  338.679
 0.01673  359.646  179.823
 0.01534   79.153   39.576
 0.01820  368.450  184.225
 0.00991  152.501   76.250
 0.01196  266.806  133.403
 0.02268  289.168  144.584
 0.02046  539.351  269.675
 0.01971  213.909  106.954
 0.01514  885.604  442.802
 0.01605  499.062  249.531
 0.01931  144.683   72.341
 0.01240  155.443   77.721
 0.01864  446.292  223.146
 0.01479  385.432  192.716
 0.02360  174.689   87.344
 0.01331   70.677   35.339
 0.01527  116.653   58.326
 0.01895  155.433   77.717
 0.01097  467.082  233.541
 0.01256  104.067   52.033
 0.01423   68.985   34.492
 0.01366   73.593   36.796
 0.02241  201.906  100.953
 0.01668  109.163   54.582
 0.01423  199.334   99.667
 0.02421  204.275  102.138
 0.01691  512.309  256.154
 0.02322  161.892   80.946
 0.01334  135.843   67.922
 0.02222  169.682   84.841
 0.01323   90.333   45.166
 0.00700   41.630   20.815
 0.01593  172.931   86.466
 0.00551  105.604   52.802
 0.01476  173.858   86.929
 0.01956  529.979  264.989
 0.01150   77.707   38.853
 0.01581  647.599  323.800
 0.01087  333.094  166.547
 0.01590  103.047   51.524
 0.01107   74.804   37.402
 0.01637  173.852   86.926
 0.01246   49.517   24.758
 0.01543   91.865   45.933
 0.01388  242.419  121.209
 0.01624  453.370  226.685
 0.01448   81.659   40.830
 0.01861  282.289  141.144
 0.01438   62.334   31.167
 0.01718  106.485   53.242
 0.01500   68.015   34.007
 0.00841   43.942   21.971
 0.01862  252.748  126.374
 0.01376 1200.090  600.045
 0.02083  214.059  107.029
 0.02253  469.664  234.832
 0.01569  159.327   79.663
 0.01284  116.641   58.320
 0.01583  294.039  147.019
 0.01601  119.076   59.538
 0.01882  280.949  140.474
 0.02001  410.158  205.079
 0.01272  221.666  110.833
 0.00892  316.825  158.413
 0.01952  178.134   89.067
 0.01957  220.819  110.409
 0.02417  212.341  106.170
 0.01953  139.000   69.500
 0.01298  141.472   70.736
 0.01152  255.546  127.773
 0.01617  428.845  214.422
 0.02079  208.324  104.162
 0.01346   83.833   41.916
 0.01183  103.046   51.523
 0.02370  248.163  124.082
 0.01259  210.170  105.085
 0.01066  134.953   67.477
 0.02008  284.175  142.087
 0.01119  140.840   70.420
 0.01034  110.605   55.303
 0.01628  535.784  267.892
 0.01042  109.645   54.823
 0.01085  174.279   87.139
 0.01149   48.451   24.226
 0.01233  400.005  200.003
 0.00963  214.640  107.320
 0.02051  523.707  261.853
 0.02309  178.073   89.036
 0.01177  155.817   77.908
 0.01451  126.335   63.167
 0.02228  452.876  226.438
 0.01379  183.783   91.891
 0.01421  110.605   55.303
 0.02306  733.870  366.935
 0.01722  496.083  248.042
 0.01064  322.274  161.137
 0.02203  220.078  110.039
 0.01575  544.300  272.150
 0.01287  112.376   56.188
 0.01113  125.100   62.550
 0.02001  132.398   66.199
 0.00946   65.962   32.981
 0.02228  151.669   75.834
 0.02218  415.900  207.950
 0.02360  247.977  123.989
 0.01470   84.941   42.471
 0.02186  312.728  156.364
 0.02059  126.328   63.164
 0.02278  268.623  134.311
 0.02118  188.038   94.019
 0.01431  134.607   67.303
 0.01592  136.727   68.364
 0.01184   61.978   30.989
 0.01063   98.950   49.475
 0.02086  282.835  141.417
 0.02009  289.148  144.574
 0.02026  154.361   77.181
 0.02260  153.026   76.513
 0.02314  163.217   81.608
 0.02364  222.169  111.084
 0.02251  384.606  192.303
 0.01407   62.121   31.060
 0.01417  140.905   70.453
 0.01060   97.957   48.978
 0.02073  257.649  128.824
 0.00983   76.271   38.136
 0.01280  182.029   91.014
 0.01182  375.829  187.914
 0.01435  116.218   58.109
 0.01160  189.945   94.973
 0.02433  401.586  200.793
 0.01078  187.751   93.876
 0.02387  187.367   93.683
 0.02003  389.959  194.980
 0.02180  456.900  228.450
 0.02164  186.768   93.384
 0.01184   84.069   42.035
 0.01500   78.917   39.458
 0.01609   87.960   43.980
 0.01584   73.247   36.623
 0.02003  135.005   67.502
 0.02324  248.720  124.360
 0.01399   70.701   35.350
 0.02352  311.556  155.778
 0.01118   56.831   28.415
 0.01241  186.235   93.117
 0.02118  179.906   89.953
 0.01328  197.205   98.603
 0.01313  134.086   67.043
 0.02472  229.181  114.591
 0.01997  170.928   85.464
 0.01581  164.567   82.283
 0.01193  143.127   71.564
 0.01482   74.629   37.315
 0.02152  363.474  181.737
 0.02366  180.272   90.136
 0.01212   44.581   22.291
 0.01311  239.402  119.701
 0.01338  822.295  411.147
 0.01238  138.414   69.207
 0.01634   83.130   41.565
 0.02247  486.039  243.019
 0.01037   56.565   28.282
 0.01372   56.525   28.263
 0.01160   57.847   28.923
 0.01638  405.797  202.899
 0.01386   93.867   46.934
 0.01157  207.996  103.998
 0.01504  305.432  152.716
 0.01918  121.979   60.989
 0.01618  363.109  181.555
 0.02180  154.875   77.437
 0.01280  119.088   59.544
 0.02111  620.254  310.127
 0.01157   65.329   32.664
 0.01319  283.538  141.769
 0.01898  310.254  155.127
 0.01828 1089.664  544.832
 0.02491  218.713  109.356
 0.01281  542.269  271.134
 0.00986   77.329   38.664
 0.00975  223.722  111.861
 0.02444  188.969   94.484
 0.01293   71.700   35.850
 0.01127  333.796  166.898
 0.01553  144.340   72.170
 0.01123   53.463   26.732
 0.02363  175.560   87.780
 0.01407   59.178   29.589
 0.01571  368.974  184.487
 0.01424  296.636  148.318
 0.01314  110.589   55.295
 0.01544  142.935   71.467
 0.02264  543.522  271.761
 0.01653  246.261  123.131
 0.02352  403.414  201.707
 0.02131  281.034  140.517
 0.01093   55.655   27.828
 0.01771  302.220  151.110
 0.01094  236.756  118.378
 0.02386  302.375  151.188
 0.01490   82.748   41.374
 0.01902  468.194  234.097
 0.02035  127.758   63.879
 0.01746  504.574  252.287
 0.02068  179.197   89.598
 0.02148  218.121  109.060
 0.02123  149.832   74.916
 0.02346  163.138   81.569
 0.02110  196.605   98.302
 0.00969  215.266  107.633
 0.01721  242.019  121.010
 0.01433  335.027  167.514
 0.00973  139.320   69.660
 0.01594  241.092  120.546
 0.00824  150.332   75.166
 0.02140  143.225   71.612
 0.01493  144.913   72.456
 0.02254  368.954  184.477
 0.01358  197.211   98.606
 0.01443  286.154  143.077
 0.00996   94.082   47.041
 0.01858  268.089  134.045
 0.01748  117.495   58.748
 0.01039  158.108   79.054
 0.01972  184.767   92.384
 0.02406  970.016  485.008
 0.02298  573.589  286.795
 0.02158  311.581  155.790
 0.01243   58.058   29.029
 0.01708  223.546  111.773
 0.01655  111.287   55.644
 0.01718  122.739   61.370
 0.02156  145.547   72.774
 0.01448  390.701  195.351
 0.01541  562.890  281.445
 0.02448  594.227  297.113
 0.01136   54.040   27.020
 0.02251  224.337  112.168
 0.00700   42.994   21.497
 0.00991  132.521   66.261
 0.01072   56.092   28.046
 0.01525  206.056  103.028
 0.01630  177.197   88.598
 0.02328  427.234  213.617
 0.01860  132.438   66.219
 0.01015   83.314   41.657
 0.01118  306.560  153.280
 0.01284   98.866   49.433
 0.02486  196.241   98.121
 0.00370   79.476   39.738
 0.01552  110.102   55.051
 0.00913   70.982   35.491
 0.01568  169.565   84.782
 0.02176  268.081  134.040
 0.01832  452.740  226.370
 0.01487  271.400  135.700
 0.02459  545.638  272.819
 0.00507   26.600   13.300
 0.02212  179.522   89.761
 0.02078  147.884   73.942
 0.02268  306.564  153.282
 0.00879   97.918   48.959
 0.02266  231.289  115.644
 0.02254  338.889  169.444
 0.01034  180.813   90.406
 0.01070   83.053   41.526
 0.00914  267.954  133.977
 0.02085  184.913   92.456
 0.01772  207.285  103.643
 0.01192  273.845  136.922
 0.01525  139.954   69.977
 0.02198  176.653   88.327
 0.01606  214.363  107.181
 0.02166  233.402  116.701
 0.02091  214.176  107.088
 0.01601  171.484   85.742
 0.01434  151.032   75.516
 0.00914   67.870   33.935
 0.01525  161.494   80.747
 0.01329   84.057   42.029
 0.01434  164.842   82.421
 0.01680  223.178  111.589
 0.00965   48.030   24.015
 0.01541  106.175   53.088
 0.01640   85.461   42.731
 0.01511  154.709   77.355
 0.01634  361.208  180.604
 0.01638  258.636  129.318
 0.00883  233.778  116.889
 0.01612  115.242   57.621
 0.00294  111.795   55.897
 0.02308  232.975  116.487
 0.01573  303.343  151.672
 0.01430  184.604   92.302
 0.01613  278.323  139.161
 0.01441   88.165   44.083
 0.01791  172.217   86.108
 0.01049  279.184  139.592
 0.01428  145.020   72.510
 0.01068  204.497  102.248
 0.02257  290.621  145.311
 0.01237   63.895   31.948
 0.01612  257.314  128.657
 0.00640   24.428   12.214
 0.01012  117.437   58.719
 0.02255  515.416  257.708
 0.01543  418.192  209.096
 0.01444   83.542   41.771
 0.01377   76.525   38.262
 0.02290  451.619  225.810
 0.01789  369.067  184.534
 0.01691  188.009   94.004
 0.02351  335.431  167.716
 0.01483  280.223  140.112
 0.02297  421.016  210.508
 0.01591  208.921  104.461
 0.01891  170.337   85.168
 0.01445  111.461   55.731
 0.02258  164.285   82.142
 0.01401  322.006  161.003
 0.01690  468.445  234.222
 0.01545  269.817  134.909
 0.01492  133.102   66.551
 0.01479  565.925  282.962
 0.01453  162.832   81.416
 0.01053  245.860  122.930
 0.01182   60.702   30.351
 0.01451  279.320  139.660
 0.00924  152.592   76.296
 0.01393   63.271   31.635
 0.01440   72.329   36.165
 0.01456  149.669   74.834
 0.01251  130.567   65.283
 0.01550  114.047   57.023
 0.01356   67.678   33.839
 0.01334  186.311   93.156
 0.01512  152.227   76.113
 0.01493  114.219   57.110
 0.01443   64.343   32.171
 0.01293   58.173   29.086
 0.01561  159.064   79.532
 0.01543  524.748  262.374
 0.01206   69.860   34.930
 0.01446  170.657   85.329
 0.01503  790.563  395.282
 0.01636  122.205   61.102
 0.01931  187.710   93.855
 0.01971  146.512   73.256
 0.02425  314.995  157.497
 0.01507  347.892  173.946
 0.01091   42.768   21.384
 0.01393   60.239   30.119
 0.01514  130.818   65.409
 0.01828  520.107  260.053
 0.01629  331.805  165.903
 0.01599   88.621   44.311
 0.01719   99.790   49.895
 0.01523  303.141  151.570
 0.01445  113.654   56.827
 0.01280  143.133   71.566
 0.02471  380.955  190.477
 0.01431  147.186   73.593
 0.01500  216.472  108.236
 0.01621  128.121   64.061
 0.01453  291.165  145.583
 0.02291  363.150  181.575
 0.02330  190.113   95.056
 0.01484   92.830   46.415
 0.01546   73.321   36.661
 0.00948  216.810  108.405
 0.01351   92.010   46.005
 0.02266  172.452   86.226
 0.01163  248.497  124.248
 0.02090  360.445  180.222
 0.01418  168.818   84.409
 0.01517   88.550   44.275
 0.00372   23.402   11.701
 0.02424  591.235  295.618
 0.01101  259.226  129.613
 0.01464   99.529   49.765
 0.01509  160.323   80.162
 0.01691  148.108   74.054
 0.02285  167.266   83.633
 0.01494  146.776   73.388
 0.01684  320.870  160.435
 0.01470  141.594   70.797
 0.01448  176.695   88.348
 0.02327  235.305  117.652
 0.00862   60.744   30.372
 0.02319  189.600   94.800
 0.01469  108.400   54.200
 0.01600  125.385   62.692
 0.00913   59.477   29.738
 0.01063   48.259   24.130
 0.01750  259.874  129.937
 0.01505  471.506  235.753
 0.01552  305.488  152.744
 0.02011  196.122   98.061
 0.02448  344.274  172.137
 0.01633  337.618  168.809
 0.02209  172.336   86.168
 0.01658  160.623   80.312
 0.01449  455.999  228.000
 0.01601  159.244   79.622
 0.01452  192.088   96.044
 0.00921   30.421   15.211
 0.01057  107.395   53.697
 0.01427  102.763   51.381
 0.01444  112.290   56.145
 0.01482  483.820  241.910
 0.02297  679.942  339.971
 0.02481  550.220  275.110
 0.02488  217.184  108.592
 0.02330  265.010  132.505
 0.02294  327.106  163.553
 0.01419  366.360  183.180
 0.02368  192.199   96.099
 0.02413  223.925  111.962
 0.00971   33.447   16.724
 0.01796  146.944   73.472
 0.02133  203.989  101.994
 0.01478  215.854  107.927
 0.01272  112.485   56.242
 0.02442  446.244  223.122
 0.01097  113.836   56.918
 0.01502   77.449   38.725
 0.01513  265.797  132.899
 0.02253  262.414  131.207
 0.00858   22.073   11.037
 0.01467  416.127  208.063
 0.01401  156.987   78.494
 0.01374  144.647   72.323
 0.01375  268.993  134.496
 0.01998  120.546   60.273
 0.01488  250.280  125.140
 0.02281  283.164  141.582
 0.02371  486.811  243.406
 0.01479  190.322   95.161
 0.01895  234.004  117.002
 0.01330  150.185   75.092
 0.01351  209.528  104.764
 0.02023  365.950  182.975
 0.00541    8.618    4.309
 0.01406  319.995  159.998
 0.01229  393.047  196.524
 0.01281  300.808  150.404
 0.01693  376.361  188.180
 0.01670  208.313  104.157
 0.01315  301.418  150.709
 0.01651  101.573   50.786
 0.01256  176.809   88.405
 0.02488  192.275   96.138
 0.01883  234.504  117.252
 0.01144  109.400   54.700
 0.02346  583.653  291.826
 0.01216  234.160  117.080
 0.01551  142.780   71.390
 0.02042  183.388   91.694
 0.01516  121.287   60.643
 0.00874   59.471   29.736
 0.01308  312.467  156.233
 0.01248  108.180   54.090
 0.00904  216.179  108.089
 0.01360  231.745  115.872
 0.00866   67.534   33.767
 0.00875   69.375   34.688
 0.01404  110.325   55.163
 0.01540  156.695   78.347
 0.01061  118.604   59.302
 0.01464  264.240  132.120
 0.00935  187.761   93.881
 0.00915  149.982   74.991
 0.01408  232.459  116.229
 0.01051  113.853   56.927
 0.01561  191.359   95.680
 0.02037  398.145  199.073
 0.02459  313.404  156.702
 0.02458  175.126   87.563
 0.01968  284.194  142.097
 0.01690  124.342   62.171
 0.01178  101.451   50.726
 0.00677  250.499  125.250
 0.01475  389.758  194.879
 0.02019  245.602  122.801
 0.00995  167.792   83.896
 0.01482  269.082  134.541
 0.01046  266.794  133.397
 0.01464  400.173  200.086
 0.00470    9.081    4.541
 0.01033  322.051  161.025
 0.00618  130.589   65.294
 0.00618   55.961   27.980
 0.01186  134.319   67.159
 0.02355  257.140  128.570
 0.00509   12.065    6.032
 0.01482  190.671   95.335
 0.01513  154.203   77.102
 0.00579   18.919    9.459
 0.00272    4.418    2.209
 0.01057  704.592  352.296
 0.01104   69.471   34.736
 0.01694  117.508   58.754
 0.01526  188.866   94.433
 0.01117  340.203  170.102
 0.01135  262.317  131.158
 0.01111   60.513   30.257
 0.01190   44.906   22.453
 0.02340  211.412  105.706
 0.01154  155.471   77.735
 0.02269  341.522  170.761
 0.01187   83.030   41.515
 0.02272  178.717   89.359
 0.01135  378.933  189.466
 0.01118   45.854   22.927
 0.00506   39.334   19.667
 0.01374  171.459   85.730
 0.02088  132.134   66.067
 0.00723   35.304   17.652
 0.01365   76.982   38.491
 0.00636   26.671   13.335
 0.00708  191.680   95.840
 0.01151   68.110   34.055
 0.00782   33.886   16.943
 0.00856  253.041  126.521
 0.01737  191.002   95.501
 0.00969  102.149   51.075
 0.00930   45.494   22.747
 0.01747  194.860   97.430
 0.00763   56.841   28.421
 0.02272  179.660   89.830
 0.01445  228.740  114.370
 0.01122  133.174   66.587
 0.01587  145.143   72.572
 0.01822  296.781  148.391
 0.01731  147.175   73.587
 0.01465  447.778  223.889
 0.00897  417.333  208.666
 0.01479  948.252  474.126
 0.01164  156.051   78.026
 0.00955  323.969  161.984
 0.02211  208.719  104.359
 0.00893  178.568   89.284
 0.01334  208.946  104.473
 0.01481  105.123   52.561
 0.01427   59.079   29.540
 0.01033  163.955   81.977
 0.01070   82.049   41.025
 0.02287  398.942  199.471
 0.01718  182.047   91.023
 0.01732  168.280   84.140
 0.01545  387.704  193.852
 0.01824  158.069   79.035
 0.01057  300.943  150.472
 0.01535  103.522   51.761
 0.02328  333.055  166.528
 0.01713  184.842   92.421
 0.01426  135.402   67.701
 0.02297  199.375   99.688
 0.00860   45.781   22.891
 0.01525  138.215   69.107
 0.01201  226.587  113.294
 0.01501  151.489   75.744
 0.01882  147.444   73.722
 0.02485  337.319  168.659
 0.01853  108.416   54.208
 0.01853  109.283   54.641
 0.01718  111.709   55.854
 0.00950  320.518  160.259
 0.02195  167.996   83.998
 0.00917   70.623   35.312
 0.01628  353.858  176.929
 0.01438  175.754   87.877
 0.01538  184.131   92.065
 0.01538   71.995   35.997
 0.00921  131.380   65.690
 0.01422  163.444   81.722
 0.00607   37.834   18.917
 0.01431   84.896   42.448
 0.01962  113.945   56.973
 0.00859  185.677   92.838
 0.01702  209.124  104.562
 0.01548  100.690   50.345
 0.01916  175.729   87.864
 0.01091  248.746  124.373
 0.01907  466.687  233.343
 0.01158   90.919   45.460
 0.01429   62.900   31.450
 0.00943   42.947   21.474
 0.01571  250.704  125.352
 0.00861   42.082   21.041
 0.01884  134.823   67.412
 0.01082  115.815   57.907
 0.01901  300.895  150.447
 0.02300  189.772   94.886
 0.02239  332.550  166.275
 0.00974  329.018  164.509
 0.00837   58.336   29.168
 0.01033  179.442   89.721
 0.00966   47.902   23.951
 0.00708   39.519   19.760
 0.02193  214.085  107.042
 0.01772   92.643   46.322
 0.02235  178.938   89.469
 0.02350  167.254   83.627
 0.01849  172.940   86.470
 0.01485  119.637   59.818
 0.02021  160.707   80.353
 0.01609  139.417   69.708
 0.01674  255.363  127.681
 0.01574  179.082   89.541
 0.01999  158.374   79.187
 0.00765   19.026    9.513
 0.01389   62.960   31.480
 0.02201  167.967   83.984
 0.02426  196.940   98.470
 0.01515  413.468  206.734
 0.01579   79.271   39.636
 0.00342    7.769    3.884
 0.01907  124.521   62.261
 0.01913  112.000   56.000
 0.01575   79.831   39.915
 0.01651   84.323   42.161
 0.01331   78.974   39.487
 0.02227  178.199   89.100
 0.01885  278.886  139.443
 0.02206  236.375  118.188
 0.02222  163.182   81.591
 0.01734  141.038   70.519
 0.00511   36.485   18.243
 0.01500   73.379   36.689
 0.00661   72.967   36.484
 0.01001   57.073   28.536
 0.00664  173.372   86.686
 0.01630   95.459   47.729
 0.01628  304.530  152.265
 0.01910  139.354   69.677
 0.01544  119.926   59.963
 0.02173  167.582   83.791
 0.00525  179.184   89.592
 0.00536  179.361   89.680
 0.02302  212.348  106.174
 0.02279  159.570   79.785
 0.01670  143.455   71.728
 0.00704   69.944   34.972
 0.02161  231.834  115.917
 0.00553   33.388   16.694
 0.00496  183.769   91.885
 0.01942  211.715  105.858
 0.02495  917.538  458.769
 0.00921   84.627   42.313
 0.00644  150.357   75.179
 0.00540   27.675   13.838
 0.00577   34.905   17.452
 0.00503  179.972   89.986
 0.01791  187.169   93.584
 0.01853  302.100  151.050
 0.00963   37.365   18.682
 0.01706  282.259  141.129
 0.01868  259.263  129.632
 0.02088  190.180   95.090
 0.01811  205.764  102.882
 0.00584  337.027  168.513
 0.00586   21.329   10.665
 0.00932  216.100  108.050
 0.00770   30.893   15.446
 0.01652  169.145   84.573
 0.00596   14.951    7.476
 0.00631   82.799   41.399
 0.01974  323.854  161.927
 0.01653  141.578   70.789
 0.00657  180.425   90.212
 0.02490  259.789  129.895
 0.00768   51.144   25.572
 0.02306  365.894  182.947
 0.01627  131.649   65.824
 0.00758   50.156   25.078
 0.01098   37.466   18.733
 0.01985  281.649  140.825
 0.00589   86.502   43.251
 0.01379   90.262   45.131
 0.02089  382.632  191.316
 0.02302  204.102  102.051
 0.00624   25.720   12.860
 0.00571  219.186  109.593
 0.01901  131.186   65.593
 0.02268  174.562   87.281
 0.00762  431.454  215.727
 0.01837  476.825  238.412
 0.00731   26.709   13.355
 0.02400  836.987  418.493
 0.02243  191.973   95.986
 0.02253  224.942  112.471
 0.02451  193.361   96.680
 0.02355  216.855  108.427
 0.00649  130.936   65.468
 0.01075  112.276   56.138
 0.01747  382.492  191.246
 0.02465  451.352  225.676
 0.01854  145.955   72.978
 0.00964   44.287   22.144
 0.00940  249.003  124.501
 0.01013  154.670   77.335
 0.00952  324.684  162.342
 0.01751  313.660  156.830
 0.00846   31.226   15.613
 0.00984  164.605   82.302
 0.01625   96.870   48.435
 0.02010  203.213  101.607
 0.00663  152.108   76.054
